market_type,asset_symbol,asset_name,ref_date,close_price,daily_return_pct,sma_7d,sma_21d,volatility_7d,roc_14d_pct,drawdown_pct,volume_ratio,trend_signal
CRYPTO,XRP,XRP,2025-07-14T00:00:00,2.954977036,4.2,2.65,2.35,0.2336,31.99,-10.42,2.6,UPTREND
CRYPTO,ETH,ETH,2025-07-14T00:00:00,3013.350830078,1.35,2889.81,2622.32,143.3748,21.19,-24.78,1.86,UPTREND
CRYPTO,SOL,SOL,2025-07-14T00:00:00,162.275222778,0.67,160.03,152.26,4.21,4.87,-38.03,1.8,UPTREND
CRYPTO,BNB,BNB,2025-07-14T00:00:00,689.416748047,-0.41,681.84,662.65,12.0085,4.93,-8.11,1.49,UPTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-07-14T00:00:00,15.770823479,0.37,16,16,0.2396,-0.74,-3.82,0.61,DOWNTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-07-14T00:00:00,32.331665039,-0.35,32.8,32.89,0.4008,-1.22,-7.23,0.84,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-07-14T00:00:00,10.224001884,-0.57,10.53,10.59,0.2622,-4.32,-7.57,1.59,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-07-14T00:00:00,42.900001526,0.42,42.49,42.59,0.5152,3.22,-2.57,0.79,DOWNTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-07-14T00:00:00,17.38999939,1.58,17.74,18.05,0.5885,-2.52,-12.68,0.91,DOWNTREND
STOCK,AAPL,AAPL,2025-07-14T00:00:00,208.181686401,-1.2,210.53,204.09,1.6437,3.53,-19.26,0.71,UPTREND
STOCK,RENT3.SA,RENT3.SA,2025-07-14T00:00:00,35.993160248,-0.55,37.35,39.94,1.0225,-15.14,-17.94,0.57,DOWNTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-07-14T00:00:00,16.285505295,-0.24,16.42,16.09,0.0888,3.48,-20.16,1.53,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-07-14T00:00:00,13.57054615,-1.02,14.14,14.44,0.6101,-8.73,-46.23,0.47,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-07-14T00:00:00,20.680000305,-2.18,21.57,21.67,0.6172,-3.54,-29.22,1.05,DOWNTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-07-14T00:00:00,73.63999939,-0.89,78.26,75.62,3.9458,0.61,-11.8,1.11,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-07-14T00:00:00,34.367862701,-1.07,34.56,34.23,0.2794,2.69,-13.13,0.68,UPTREND
STOCK,PETR4.SA,PETR4.SA,2025-07-14T00:00:00,31.485708237,-1.32,31.58,31.38,0.2041,2.65,-11.71,0.76,UPTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-07-14T00:00:00,39.998363495,-0.56,40.65,41.05,0.6772,-4.36,-5.3,0.51,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-07-14T00:00:00,13.530122757,-0.87,14.18,13.91,0.4527,0.67,-8.47,0.5,UPTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-07-14T00:00:00,10.460223198,-1.3,10.67,10.5,0.2062,1.81,-4.65,0.74,UPTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-07-14T00:00:00,7.949999809,-1.12,8.59,9.04,0.5129,-12.64,-30.6,0.78,DOWNTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-07-14T00:00:00,0.790000021,-2.47,0.86,0.93,0.0509,-17.71,-85.37,1.15,DOWNTREND
STOCK,MSFT,MSFT,2025-07-14T00:00:00,501.256256104,-0.06,498.89,489.49,2.8685,3.5,-0.1,0.62,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-07-14T00:00:00,17.919218063,-2.83,18.79,18.68,0.4467,-4.79,-6.68,2.12,UPTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-07-14T00:00:00,39.223209381,-0.55,40.43,41.36,1.3556,-4.61,-31.69,0.66,DOWNTREND
STOCK,VALE3.SA,VALE3.SA,2025-07-14T00:00:00,53.483257294,-1.14,53.11,51.35,0.6499,9.54,-4.8,0.57,UPTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-07-14T00:00:00,34.499889374,-0.17,35.81,36.17,1.1724,-6.26,-8.07,1.25,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-07-14T00:00:00,32.865501404,-0.58,33.58,34.27,0.654,-5.14,-8.52,0.74,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-07-14T00:00:00,49.950000763,0.1,50.51,51.57,0.8043,-3.66,-22.61,0.77,DOWNTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-07-14T00:00:00,13.018053055,-0.3,13.08,13.14,0.0914,-1.63,-7.97,1.17,DOWNTREND
CRYPTO,ETH,ETH,2025-07-13T00:00:00,2973.358886719,1.03,2822.61,2594.15,181.0785,18.89,-25.77,0.93,UPTREND
CRYPTO,XRP,XRP,2025-07-13T00:00:00,2.835941076,3.59,2.55,2.32,0.2255,28.49,-14.03,1.66,UPTREND
CRYPTO,SOL,SOL,2025-07-13T00:00:00,161.194015503,0.32,158.11,151.43,5.7745,5.11,-38.44,1.02,UPTREND
CRYPTO,BNB,BNB,2025-07-13T00:00:00,692.230407715,0.94,677.78,660.36,13.6998,5.68,-7.74,1.06,UPTREND
CRYPTO,BTC,BTC,2025-07-13T00:00:00,119116.1171875,1.43,114090.32,109724.62,4460.4799,9.9,0,1,UPTREND
CRYPTO,BNB,BNB,2025-07-12T00:00:00,685.777893066,-0.59,673.62,656.73,12.9868,5.71,-8.6,1.11,UPTREND
CRYPTO,SOL,SOL,2025-07-12T00:00:00,160.684844971,-1.35,156.78,150.02,6.0152,6.54,-38.64,0.98,UPTREND
CRYPTO,XRP,XRP,2025-07-12T00:00:00,2.737636089,0.1,2.47,2.28,0.2059,25.23,-17.01,2.06,UPTREND
CRYPTO,BTC,BTC,2025-07-12T00:00:00,117435.2265625,-0.07,112678.31,108861.34,4158.5823,9.42,-0.07,0.91,UPTREND
CRYPTO,ETH,ETH,2025-07-12T00:00:00,2942.911621094,-0.51,2765.17,2558.67,188.9016,20.75,-26.53,0.85,UPTREND
CRYPTO,SOL,SOL,2025-07-11T00:00:00,162.883377075,-0.72,154.92,148.81,6.5966,14.55,-37.8,1.8,UPTREND
CRYPTO,BNB,BNB,2025-07-11T00:00:00,689.873352051,0.61,669.39,654.01,13.1913,6.77,-8.05,1.5,UPTREND
CRYPTO,BTC,BTC,2025-07-11T00:00:00,117516.9921875,1.32,111363.45,108138.59,3847.2823,9.74,0,1.71,UPTREND
CRYPTO,XRP,XRP,2025-07-11T00:00:00,2.734863997,7.39,2.39,2.24,0.1855,27.64,-17.09,3.93,UPTREND
CRYPTO,ETH,ETH,2025-07-11T00:00:00,2957.886230469,0.1,2704.36,2528.08,190.6473,22.03,-26.16,1.84,UPTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-07-11T00:00:00,8.039999962,-3.6,8.77,9.12,0.4665,-9.76,-29.81,0.92,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-07-11T00:00:00,42.720001221,2.2,42.44,42.6,0.4858,-1.23,-2.98,0.86,DOWNTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-07-11T00:00:00,15.712083817,-0.56,16.09,16.01,0.2572,-0.81,-4.18,0.77,UPTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-07-11T00:00:00,33.057975769,-0.26,33.84,34.38,0.6866,-3.51,-7.98,0.86,DOWNTREND
STOCK,VALE3.SA,VALE3.SA,2025-07-11T00:00:00,54.1015625,1.3,53.07,51.23,0.6309,10.78,-3.7,0.69,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-07-11T00:00:00,18.441904068,-2.4,18.94,18.69,0.233,-0.57,-3.95,1.12,UPTREND
STOCK,MSFT,MSFT,2025-07-11T00:00:00,501.555236816,0.37,497.19,488.05,4.3631,5.43,-0.04,0.83,UPTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-07-11T00:00:00,10.597599983,0.09,10.73,10.49,0.1899,2.65,-3.4,0.88,UPTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-07-11T00:00:00,74.300003052,-1.35,79.62,75.39,3.718,1.73,-11.01,1.52,UPTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-07-11T00:00:00,34.559200287,-0.82,36.21,36.25,1.124,-4.33,-7.91,2.08,DOWNTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-07-11T00:00:00,39.441505432,-0.38,40.88,41.48,1.4106,-4.45,-31.31,1.46,DOWNTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-07-11T00:00:00,32.446182251,-0.47,32.97,32.89,0.4053,-0.76,-6.9,0.68,UPTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-07-11T00:00:00,10.2828722,-0.66,10.63,10.61,0.2542,-1.69,-7.04,1.33,UPTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-07-11T00:00:00,49.900001526,0.1,50.81,51.71,0.9418,-3.57,-22.69,0.67,DOWNTREND
STOCK,AAPL,AAPL,2025-07-11T00:00:00,210.71635437,-0.59,211.08,203.63,1.3375,5.05,-18.28,0.73,UPTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-07-11T00:00:00,0.810000002,-4.71,0.88,0.94,0.0446,-13.83,-85,1.82,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-07-11T00:00:00,13.649418831,-2.56,14.33,13.87,0.3616,3.02,-7.66,0.7,UPTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-07-11T00:00:00,40.224956512,0.07,40.89,41.08,0.7045,-1.73,-4.76,0.93,DOWNTREND
STOCK,RENT3.SA,RENT3.SA,2025-07-11T00:00:00,36.190601349,-4.16,37.74,40.29,0.9393,-12.47,-17.49,1.14,DOWNTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-07-11T00:00:00,16.32462883,-1.13,16.44,16.11,0.0662,3.73,-19.97,1.33,UPTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-07-11T00:00:00,13.057234764,0.76,13.1,13.17,0.0979,-1.7,-7.69,1.33,DOWNTREND
STOCK,PETR4.SA,PETR4.SA,2025-07-11T00:00:00,31.906169891,1.21,31.58,31.35,0.2076,1.97,-10.53,0.7,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-07-11T00:00:00,34.74004364,0.4,34.56,34.19,0.2773,1.63,-12.19,0.57,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-07-11T00:00:00,13.709936142,-1.22,14.35,14.49,0.6409,-4.62,-45.68,0.72,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-07-11T00:00:00,21.13999939,-0.33,21.8,21.7,0.5261,0.24,-27.65,0.95,UPTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-07-11T00:00:00,17.120000839,-0.35,17.92,18.09,0.6514,-2.06,-14.04,1,DOWNTREND
CRYPTO,SOL,SOL,2025-07-10T00:00:00,164.062774658,4.31,152.76,147.73,6.0023,17.98,-37.35,1.52,UPTREND
CRYPTO,ETH,ETH,2025-07-10T00:00:00,2954.845214844,6.64,2640.17,2501.86,164.9811,22.3,-26.24,1.81,UPTREND
CRYPTO,BTC,BTC,2025-07-10T00:00:00,115987.203125,4.19,110008.78,107462.04,2862.9971,8.44,0,1.98,UPTREND
CRYPTO,XRP,XRP,2025-07-10T00:00:00,2.546683073,5.86,2.32,2.22,0.1178,20.93,-22.8,1.81,UPTREND
CRYPTO,BNB,BNB,2025-07-10T00:00:00,685.660705566,2.47,664.22,651.72,10.6661,6.73,-8.61,1.34,UPTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-07-10T00:00:00,12.959280968,-0.6,13.15,13.19,0.1365,-2.22,-8.38,0.91,DOWNTREND
STOCK,VALE3.SA,VALE3.SA,2025-07-10T00:00:00,53.405967712,2.29,52.97,51.1,0.4806,10.74,-4.94,1.78,UPTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-07-10T00:00:00,14.007306099,-2.69,14.43,13.85,0.2065,4.02,-5.24,1.45,UPTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-07-10T00:00:00,16.510469437,0.54,16.41,16.12,0.1285,5.43,-19.06,1.95,UPTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-07-10T00:00:00,40.195400238,-0.87,40.99,41.05,0.6416,-2.44,-4.83,1.79,DOWNTREND
STOCK,PETR3.SA,PETR3.SA,2025-07-10T00:00:00,34.602924347,0.17,34.49,34.09,0.2898,-1.62,-12.54,0.91,UPTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-07-10T00:00:00,0.850000024,-1.16,0.9,0.94,0.0337,-13.27,-84.26,1.03,DOWNTREND
STOCK,AAPL,AAPL,2025-07-10T00:00:00,211.963745117,0.6,210.6,203.22,1.9437,8.05,-17.8,0.8,UPTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-07-10T00:00:00,41.799999237,-1.81,42.36,42.63,0.4783,-4.04,-5.06,0.86,DOWNTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-07-10T00:00:00,10.351556778,-1.4,10.69,10.62,0.2033,-1.87,-6.42,1.82,UPTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-07-10T00:00:00,32.598869324,-0.2,33.03,32.89,0.3379,-1.1,-6.46,0.77,UPTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-07-10T00:00:00,75.319999695,-3.7,80.38,74.99,2.9039,3.85,-9.79,3.53,UPTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-07-10T00:00:00,8.340000153,-2.46,8.92,9.19,0.345,-5.76,-27.2,1.02,DOWNTREND
STOCK,LREN3.SA,LREN3.SA,2025-07-10T00:00:00,18.895555496,-1.24,18.96,18.67,0.1989,4.35,-1.59,0.88,UPTREND
STOCK,MSFT,MSFT,2025-07-10T00:00:00,499.721679688,-0.4,495.59,486.51,4.5514,4.42,-0.4,0.83,UPTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-07-10T00:00:00,33.14458847,-0.75,33.99,34.47,0.5935,-4.15,-7.74,1.1,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-07-10T00:00:00,49.849998474,-0.3,51.07,51.86,0.8963,-3.89,-22.77,1.64,DOWNTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-07-10T00:00:00,15.800189018,-1.34,16.13,16.01,0.2034,-1.03,-3.64,0.85,UPTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-07-10T00:00:00,17.180000305,-1.6,18.06,18.15,0.5491,-4.4,-13.74,1.31,DOWNTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-07-10T00:00:00,34.845870972,-3.08,36.47,36.32,0.8584,-3.75,-7.14,2.01,UPTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-07-10T00:00:00,39.590343475,-0.52,41.26,41.6,1.3128,-3.96,-31.05,1.73,DOWNTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-07-10T00:00:00,10.587786674,1.41,10.73,10.46,0.1859,2.36,-3.49,1.08,UPTREND
STOCK,PETR4.SA,PETR4.SA,2025-07-10T00:00:00,31.524822235,-0.25,31.5,31.28,0.1635,-1.77,-11.6,0.65,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-07-10T00:00:00,13.879193306,0.94,14.54,14.51,0.6066,0.08,-45.01,1.7,UPTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-07-10T00:00:00,21.209999084,-1.12,21.92,21.71,0.4398,-0.66,-27.41,1,UPTREND
STOCK,RENT3.SA,RENT3.SA,2025-07-10T00:00:00,37.760242462,2.46,37.97,40.61,0.647,-10.46,-13.91,1.7,DOWNTREND
CRYPTO,XRP,XRP,2025-07-09T00:00:00,2.405636072,4.08,2.28,2.2,0.064,10.05,-27.07,1.6,UPTREND
CRYPTO,SOL,SOL,2025-07-09T00:00:00,157.281509399,3.6,151.09,146.92,3.3927,9.6,-39.94,1.29,UPTREND
CRYPTO,BTC,BTC,2025-07-09T00:00:00,111326.5546875,2.18,109103.18,106923.81,1142.2449,3.69,-0.31,1.25,UPTREND
CRYPTO,BNB,BNB,2025-07-09T00:00:00,669.152526855,1.27,661.03,649.77,5.0428,3.6,-10.81,1.12,UPTREND
CRYPTO,ETH,ETH,2025-07-09T00:00:00,2770.777587891,5.94,2588.19,2481.23,89.2529,14.53,-30.83,1.5,UPTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-07-09T00:00:00,50,-1.83,51.21,52.02,0.7348,-5.32,-22.53,0.74,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-07-09T00:00:00,14.39501667,-0.75,14.49,13.8,0.0963,5.58,-2.61,1.14,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-07-09T00:00:00,19.132242203,0.52,19,18.62,0.2114,4.75,-0.36,2.12,UPTREND
STOCK,VALE3.SA,VALE3.SA,2025-07-09T00:00:00,52.208007813,-0.99,52.71,51.03,0.6748,5.46,-7.07,0.5,UPTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-07-09T00:00:00,16.015558243,-1.15,16.2,15.98,0.1498,-0.52,-2.33,0.77,UPTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-07-09T00:00:00,42.569999695,-1.18,42.36,42.67,0.4783,-2.59,-3.32,0.78,DOWNTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-07-09T00:00:00,8.550000191,-3.93,9.11,9.25,0.3524,-8.56,-25.36,0.74,DOWNTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-07-09T00:00:00,39.798713684,-1.23,41.63,41.71,1.1122,-3.96,-30.69,1.69,DOWNTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-07-09T00:00:00,35.953033447,-2.07,36.73,36.35,0.4758,-1.2,-4.19,0.87,UPTREND
STOCK,PETR4.SA,PETR4.SA,2025-07-09T00:00:00,31.60304451,-0.62,31.39,31.18,0.3105,-1.79,-11.38,0.61,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-07-09T00:00:00,34.544158936,-1.45,34.34,33.95,0.4578,-1.34,-12.69,0.89,UPTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-07-09T00:00:00,78.209999084,-3.62,81.11,74.54,1.8838,7.28,-6.32,2.6,UPTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-07-09T00:00:00,10.498735428,-2.01,10.75,10.62,0.1417,-1.11,-5.09,0.84,UPTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-07-09T00:00:00,16.422441483,-0.53,16.29,16.16,0.3077,1.57,-19.49,0.65,UPTREND
STOCK,RENT3.SA,RENT3.SA,2025-07-09T00:00:00,36.852024078,-2.48,38.31,40.85,1.0195,-15.77,-15.98,0.85,DOWNTREND
STOCK,MSFT,MSFT,2025-07-09T00:00:00,501.744567871,1.39,495.01,485.15,4.1802,5.33,0,0.94,UPTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-07-09T00:00:00,10.440598488,-3.27,10.76,10.43,0.1743,-0.08,-4.83,1.09,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-07-09T00:00:00,13.749761581,-2.75,14.7,14.55,0.5542,-3.07,-45.52,1.33,UPTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-07-09T00:00:00,40.550064087,0.39,41.28,41,0.6835,-1.53,-3.99,2.84,UPTREND
STOCK,AAPL,AAPL,2025-07-09T00:00:00,210.696395874,0.54,209.57,202.7,2.8207,7.92,-18.29,0.87,UPTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-07-09T00:00:00,0.860000014,-4.44,0.91,0.95,0.0281,-14,-84.07,1.32,DOWNTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-07-09T00:00:00,13.037644386,-0.52,13.17,13.22,0.1114,-1.33,-7.83,1.07,DOWNTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-07-09T00:00:00,33.394813538,-1.5,34.22,34.56,0.5227,-5.09,-7.05,0.95,DOWNTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-07-09T00:00:00,17.459999084,-3.75,18.27,18.21,0.4277,-5.52,-12.33,1.07,UPTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-07-09T00:00:00,32.665668488,-1.07,33.16,32.9,0.3099,-0.03,-6.27,0.92,UPTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-07-09T00:00:00,21.450000763,-2.5,22.02,21.73,0.3126,-1.65,-26.58,1.09,UPTREND
CRYPTO,SOL,SOL,2025-07-08T00:00:00,151.810394287,1.97,150.37,146.4,2.1754,4.01,-42.03,1.09,UPTREND
CRYPTO,XRP,XRP,2025-07-08T00:00:00,2.311233997,1.63,2.26,2.19,0.0336,5.5,-29.93,1.03,UPTREND
CRYPTO,ETH,ETH,2025-07-08T00:00:00,2615.505859375,2.85,2559.7,2469.49,38.8596,6.84,-34.71,1.01,UPTREND
CRYPTO,BTC,BTC,2025-07-08T00:00:00,108950.2734375,0.6,108750.72,106616.99,588.0467,2.74,-2.44,0.98,UPTREND
CRYPTO,BNB,BNB,2025-07-08T00:00:00,660.762878418,-0.04,659.73,648.61,3.5539,2.64,-11.93,1.03,UPTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-07-08T00:00:00,18.13999939,-0.87,18.43,18.24,0.2367,-1.95,-8.92,0.7,UPTREND
STOCK,CMIG4.SA,CMIG4.SA,2025-07-08T00:00:00,10.793851852,-0.72,10.78,10.41,0.1308,4.16,-1.61,1.05,UPTREND
STOCK,AZUL4.SA,AZUL4.SA,2025-07-08T00:00:00,0.899999976,0,0.93,0.96,0.019,-9.09,-83.33,0.63,DOWNTREND
STOCK,AAPL,AAPL,2025-07-08T00:00:00,209.568771362,0.03,208.14,202.36,4.311,5.84,-18.73,0.75,UPTREND
STOCK,MSFT,MSFT,2025-07-08T00:00:00,494.878692627,-0.22,493.93,483.58,2.943,3.65,-0.45,0.6,UPTREND
STOCK,TAEE11.SA,TAEE11.SA,2025-07-08T00:00:00,33.018760681,-0.37,33.25,32.89,0.224,0.32,-5.26,0.73,UPTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-07-08T00:00:00,81.150001526,-0.71,80.94,74.03,2.2166,15.76,-2.8,0.87,UPTREND
STOCK,PETR4.SA,PETR4.SA,2025-07-08T00:00:00,31.79860878,1.43,31.26,31.03,0.3899,-1.28,-10.84,0.76,UPTREND
STOCK,PETR3.SA,PETR3.SA,2025-07-08T00:00:00,35.053459167,2.52,34.17,33.77,0.5663,-0.45,-11.4,1.66,UPTREND
STOCK,ITSA4.SA,ITSA4.SA,2025-07-08T00:00:00,10.714596748,-0.27,10.78,10.62,0.091,0.73,-3.14,0.57,UPTREND
STOCK,ITUB4.SA,ITUB4.SA,2025-07-08T00:00:00,36.714206696,-0.24,36.81,36.33,0.3561,0.29,-2.16,1.15,UPTREND
STOCK,ABEV3.SA,ABEV3.SA,2025-07-08T00:00:00,13.106211662,-0.15,13.17,13.25,0.1095,-0.67,-7.34,1.14,DOWNTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-07-08T00:00:00,50.930000305,-0.16,51.39,52.19,0.5092,-3.25,-21.09,0.49,DOWNTREND
STOCK,MGLU3.SA,MGLU3.SA,2025-07-08T00:00:00,8.899999619,-2.31,9.3,9.29,0.3498,-4.61,-22.31,0.81,UPTREND
STOCK,BPAC11.SA,BPAC11.SA,2025-07-08T00:00:00,40.392436981,-2.36,41.43,40.93,0.609,-1.7,-4.36,1.95,UPTREND
STOCK,VALE3.SA,VALE3.SA,2025-07-08T00:00:00,52.729701996,0.35,52.52,50.99,0.9681,6.17,-6.14,1.07,UPTREND
STOCK,LREN3.SA,LREN3.SA,2025-07-08T00:00:00,19.033622742,0.1,19.01,18.54,0.2201,4.6,-0.87,1.08,UPTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-07-08T00:00:00,16.201555252,0.24,16.22,15.94,0.1275,-0.14,-1.19,0.61,UPTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-07-08T00:00:00,40.294830322,-4.06,42.01,41.83,0.7889,-1.71,-29.83,1.66,UPTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-07-08T00:00:00,43.080001831,3.16,42.34,42.65,0.4702,-2.16,-2.16,0.79,DOWNTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-07-08T00:00:00,16.510469437,0.18,16.18,16.2,0.3823,1.81,-19.06,0.99,DOWNTREND
STOCK,RENT3.SA,RENT3.SA,2025-07-08T00:00:00,37.789859772,-1.06,38.76,41.12,0.962,-13.09,-13.84,0.65,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-07-08T00:00:00,22,-0.27,22.11,21.74,0.1861,0.46,-24.7,0.69,UPTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-07-08T00:00:00,33.904876709,-0.25,34.39,34.62,0.3871,-3.85,-5.63,0.64,DOWNTREND
STOCK,B3SA3.SA,B3SA3.SA,2025-07-08T00:00:00,14.504371643,-0.41,14.5,13.73,0.0876,8.42,-1.87,0.88,UPTREND
STOCK,RADL3.SA,RADL3.SA,2025-07-08T00:00:00,14.138059616,-3.79,14.88,14.59,0.3641,1.15,-43.98,1.18,UPTREND
CRYPTO,XRP,XRP,2025-07-07T00:00:00,2.274077892,0.07,2.24,2.18,0.0362,4.97,-31.06,1.48,UPTREND
CRYPTO,BTC,BTC,2025-07-07T00:00:00,108299.8515625,-0.85,108286.15,106409.89,1280.7254,2.58,-3.02,1,UPTREND
CRYPTO,BNB,BNB,2025-07-07T00:00:00,661.018188477,-0.31,657.68,648.03,6.0974,3.08,-11.9,1.03,UPTREND
CRYPTO,SOL,SOL,2025-07-07T00:00:00,148.872344971,-1.98,149.67,146.2,2.4072,2.78,-43.15,1.03,UPTREND
CRYPTO,ETH,ETH,2025-07-07T00:00:00,2543.013183594,-1.1,2529.74,2464.5,62.384,5,-36.52,1.05,UPTREND
STOCK,EQTL3.SA,EQTL3.SA,2025-07-07T00:00:00,33.99148941,-2.08,34.4,34.66,0.3773,-4.33,-5.38,0.56,DOWNTREND
STOCK,BBAS3.SA,BBAS3.SA,2025-07-07T00:00:00,22.059999466,-1.65,22.07,21.73,0.2347,0.36,-24.5,0.63,UPTREND
STOCK,GGBR4.SA,GGBR4.SA,2025-07-07T00:00:00,16.481126785,0.42,16.04,16.19,0.4148,0.06,-19.2,0.79,DOWNTREND
STOCK,LREN3.SA,LREN3.SA,2025-07-07T00:00:00,19.013898849,-0.31,19.01,18.45,0.2219,3.55,-0.97,0.63,UPTREND
STOCK,WEGE3.SA,WEGE3.SA,2025-07-07T00:00:00,42.001487732,-1.56,42.26,41.92,0.2488,-0.27,-26.86,0.66,UPTREND
STOCK,SUZB3.SA,SUZB3.SA,2025-07-07T00:00:00,51.009998322,-1.81,51.42,52.31,0.4824,-5.97,-20.97,0.57,DOWNTREND
STOCK,PRIO3.SA,PRIO3.SA,2025-07-07T00:00:00,41.759998322,-1.93,42.16,42.62,0.3615,-3.29,-5.16,0.82,DOWNTREND
STOCK,RAIL3.SA,RAIL3.SA,2025-07-07T00:00:00,18.299999237,-1.51,18.4,18.24,0.2791,-1.98,-8.11,0.49,UPTREND
STOCK,BBDC4.SA,BBDC4.SA,2025-07-07T00:00:00,16.162401199,-0.96,16.18,15.9,0.1734,1.12,-1.43,0.76,UPTREND
STOCK,EMBR3.SA,EMBR3.SA,2025-07-07T00:00:00,81.730003357,-2.11,80.01,73.24,3.2407,16.77,-2.11,1.19,UPTREND
STOCK,VALE3.SA,VALE3.SA,2025-07-07T00:00:00,52.546142578,-1.47,52.28,50.92,1.1,1.04,-6.47,0.55,UPTREND
